date,time,category,sub-category,article,branch,link
2015-03-02,19:08:51,military,military unit,15th Field Artillery Regiment (Cana,Canadian Department of National Defence,http://en.wikipedia.org/w/index.php?diff=649572501&oldid=649572260
2015-03-02,22:37:37,military,military unit,429 Transport Squadron,Canadian Department of National Defence,http://en.wikipedia.org/w/index.php?diff=649601659&oldid=623350132
2015-03-03,13:41:20,military,military equipment,Colt Canada C7 rifle,Canadian Department of National Defence,http://en.wikipedia.org/w/index.php?diff=649686191&oldid=649572316
2015-03-03,13:43:35,talk,talk,Talk:Sunlight,Environment Canada,http://en.wikipedia.org/w/index.php?diff=649686412&oldid=618638769
2015-03-03,14:48:30,politics,organisation,Zangger Committee,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=649693367&oldid=571396384
2015-03-03,14:48:56,politics,organisation,Zangger Committee,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=649693413&oldid=649693367
2015-03-03,15:36:30,media,book,Bert Fegg's Nasty Book for Boys and Girls,Industry Canada,http://en.wikipedia.org/w/index.php?diff=649698850&oldid=614020449
2015-03-03,18:07:19,language,language,Chiac,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=649718183&oldid=638688978
2015-03-03,18:18:32,language,language,Chiac,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=649719709&oldid=649718183
2015-03-03,18:19:29,language,language,Chiac,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=649719827&oldid=649719709
2015-03-03,18:21:19,language,language,Chiac,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=649720045&oldid=649719827
2015-03-03,18:24:59,language,language,Chiac,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=649720463&oldid=649720045
2015-03-03,18:25:28,language,language,Chiac,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=649720520&oldid=649720463
2015-03-03,18:26:59,language,language,Chiac,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=649720662&oldid=649720520
2015-03-03,18:28:18,language,language,Chiac,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=649720802&oldid=649720662
2015-03-04,14:39:45,military,military equipment,SS Montevideo Maru,Industry Canada,http://en.wikipedia.org/w/index.php?diff=649844006&oldid=641212303
2015-03-04,16:11:11,media,television,Property Brothers,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=649854465&oldid=648147598
2015-03-04,16:11:11,media,television,Property Brothers,Transport Canada,http://en.wikipedia.org/w/index.php?diff=649854465&oldid=648147598
2015-03-04,16:11:50,media,television,Property Brothers,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=649854557&oldid=649854465
2015-03-04,16:11:50,media,television,Property Brothers,Transport Canada,http://en.wikipedia.org/w/index.php?diff=649854557&oldid=649854465
2015-03-04,22:04:45,military,military unit,The Fort Garry Horse,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=649899901&oldid=646405571
2015-03-04,22:05:09,military,military unit,The Fort Garry Horse,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=649899945&oldid=649899901
2015-03-04,22:12:50,military,military place,List of armouries in Canada,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=649900961&oldid=644247240
2015-03-04,22:25:05,military,military place,List of armouries in Canada,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=649902711&oldid=649900961
2015-03-04,22:45:14,military,military place,List of armouries in Canada,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=649905393&oldid=649902711
2015-03-04,22:54:20,media,music,If I Had $1000000,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=649906616&oldid=643425974
2015-03-04,23:00:12,military,military unit,Royal Canadian Air Cadets,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=649907407&oldid=649644713
2015-03-04,23:01:42,military,military unit,Royal Canadian Air Cadets,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=649907651&oldid=649907407
2015-03-04,23:02:21,military,military unit,Royal Canadian Air Cadets,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=649907735&oldid=649907651
2015-03-04,23:04:04,military,military unit,Royal Canadian Air Cadets,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=649907961&oldid=649907735
2015-03-04,23:07:14,military,military unit,Royal Canadian Air Cadets,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=649908334&oldid=649907961
2015-03-04,23:08:30,military,military unit,Royal Canadian Air Cadets,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=649908491&oldid=649908334
2015-03-04,23:11:05,military,military unit,Royal Canadian Air Cadets,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=649908814&oldid=649908491
2015-03-04,23:11:45,military,military unit,Royal Canadian Air Cadets,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=649908895&oldid=649908814
2015-03-04,23:22:17,military,military unit,Royal Canadian Air Cadets,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=649910200&oldid=649908895
2015-03-05,03:25:52,file,file,File:De Madrid al cielo 287.jpg,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152176294&oldid=143419736&rcid=156451162
2015-03-05,03:26:20,file,file,File:De Madrid al cielo 287.jpg,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152176331&oldid=152176294&rcid=156451198
2015-03-05,03:27:21,file,file,File:Ave du parc CUMULUS 1 NB.jpg,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152176390&oldid=138455743&rcid=156451260
2015-03-05,03:28:12,file,file,File:2014-10-19 16 44 07 Cumulus clouds viewed from near,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152176434&oldid=137702172&rcid=156451307
2015-03-05,03:28:46,file,file,File:Classic Corn Dog SWA colors SJC dramatic lighti,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152176446&oldid=137786304&rcid=156451319
2015-03-05,03:29:43,file,file,File:Cúmulos castellanus.jpg,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152176465&oldid=144019934&rcid=156451341
2015-03-05,03:30:29,file,file,File:De Madrid al cielo 279.jpg,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152176480&oldid=143419702&rcid=156451356
2015-03-05,03:30:57,file,file,File:Cúmulus castellanus 2.jpg,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152176492&oldid=144067013&rcid=156451369
2015-03-05,03:31:34,file,file,File:De Madrid al cielo 283.jpg,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152176507&oldid=143419709&rcid=156451383
2015-03-05,03:31:57,file,file,File:Drahoňův Újezd domy u silnice.jpg,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152176518&oldid=137714084&rcid=156451395
2015-03-05,03:32:24,file,file,File:Ek och moln på sommaren på Gotland.jpg,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152176536&oldid=138097796&rcid=156451412
2015-03-05,03:32:51,file,file,File:Fly00803 - Flickr - NOAA Photo Library.jpg,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152176550&oldid=137714022&rcid=156451427
2015-03-05,03:33:24,file,file,File:Julian Alps Shots Summer 2004 (31).JPG,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152176556&oldid=151838316&rcid=156451432
2015-03-05,03:34:04,file,file,File:Vlatva River Prague (5661025505).jpg,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152176564&oldid=100630598&rcid=156451442
2015-03-05,03:37:22,file,file,File:Ogwen River in spate after the storms that ended th,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152176624&oldid=152109761&rcid=156451498
2015-03-05,06:21:58,talk,talk,Discussion:Prisonniers de guerre allemands aux États-Uni,Environment Canada,http://fr.wikipedia.org/w/index.php?diff=112437189&oldid=110343466&rcid=136790348
2015-03-05,13:23:18,politics,law,Inmigración británica en Argentina,Shared Services Canada,http://es.wikipedia.org/w/index.php?diff=80408597&oldid=80304551
2015-03-05,14:03:57,sports,curling,2015 Canadian Junior Curling Championships,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=649992523&oldid=648818641
2015-03-05,14:56:37,politics,law,Inmigración británica en Argentina,Shared Services Canada,http://es.wikipedia.org/w/index.php?diff=80409764&oldid=80408597
2015-03-05,14:57:01,politics,law,Inmigración británica en Argentina,Shared Services Canada,http://es.wikipedia.org/w/index.php?diff=80409781&oldid=80409764
2015-03-05,16:16:08,politics,politician,Fin Donnelly,Canadian House of Commons,http://en.wikipedia.org/w/index.php?diff=650007349&oldid=623828200
2015-03-05,16:18:25,politics,politician,Fin Donnelly,Canadian House of Commons,http://en.wikipedia.org/w/index.php?diff=650007625&oldid=650007349
2015-03-05,16:24:51,politics,politician,Fin Donnelly,Canadian House of Commons,http://en.wikipedia.org/w/index.php?diff=650008445&oldid=650007625
2015-03-05,17:13:39,media,poetry,Arthur Rimbaud,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=650014706&oldid=646828821
2015-03-05,18:59:41,politics,law,Report on the Affairs of British North Amer,Canadian Museum of Civilization,http://en.wikipedia.org/w/index.php?diff=650028981&oldid=625685620
2015-03-05,19:01:29,politics,law,Report on the Affairs of British North Amer,Canadian Museum of Civilization,http://en.wikipedia.org/w/index.php?diff=650029193&oldid=650028981
2015-03-06,04:55:13,science,theory,Pression de vapeur saturante de l'eau,Environment Canada,http://fr.wikipedia.org/w/index.php?diff=112470717&oldid=112465058&rcid=136876637
2015-03-06,07:35:07,file,file,File:2015-02-01 snow storm in Medford MA.jpg,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152266178&oldid=148781379&rcid=156565711
2015-03-06,07:36:13,file,file,File:Arches National Park - Blue Sky.JPG,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152266207&oldid=151974770&rcid=156565743
2015-03-06,07:36:43,file,file,File:Arches National Park - Double Arches 3.JPG,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152266218&oldid=151974769&rcid=156565757
2015-03-06,07:38:29,file,file,File:Canyonlands National Park - Sunsets.JPG,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152266253&oldid=151974509&rcid=156565798
2015-03-06,07:40:36,file,file,File:Canyonlands National Park 2.JPG,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152266308&oldid=151762799&rcid=156565866
2015-03-06,07:41:09,file,file,File:Double Rainbow Beauty.jpg,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152266325&oldid=120441393&rcid=156565890
2015-03-06,07:41:33,file,file,File:Double Rainbow in Cologne (5421120929).jpg,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152266337&oldid=143193432&rcid=156565902
2015-03-06,07:43:59,category,category,Category:Double Rainbow,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152267067&oldid=136533635&rcid=156566646
2015-03-06,07:44:57,file,file,File:Canyonlands National Park Sunset.JPG,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152267271&oldid=151974513&rcid=156566857
2015-03-06,07:45:33,file,file,File:Canyonlands National Park Sunset.JPG,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152267294&oldid=152267271&rcid=156566886
2015-03-06,07:47:13,file,file,File:Cloud to Ground Lightning in Canyonlands National P,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152267354&oldid=151974512&rcid=156566963
2015-03-06,07:47:47,file,file,File:Cliff Walls at Canyon Lands National Park.JPG,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152267376&oldid=151974511&rcid=156566986
2015-03-06,07:48:59,file,file,File:Double Rainbow - Canyonlands NP.JPG,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152267435&oldid=151974510&rcid=156567052
2015-03-06,07:49:26,file,file,File:Double Rainbow and Sunset in Canyonlands National P,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152267455&oldid=151763281&rcid=156567078
2015-03-06,07:52:00,file,file,File:Dusty Monument Valley.JPG,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152267600&oldid=151991948&rcid=156567238
2015-03-06,07:53:24,file,file,File:Klatka meteorologiczna 01.JPG,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152267643&oldid=152065293&rcid=156567288
2015-03-06,07:54:22,file,file,File:Klatka meteorologiczna 02.jpg,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152267680&oldid=152065292&rcid=156567336
2015-03-06,07:54:40,file,file,File:Klatka meteorologiczna 03.JPG,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152267693&oldid=152075407&rcid=156567354
2015-03-06,07:54:59,file,file,File:Klatka meteorologiczna 04.JPG,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152267701&oldid=152075408&rcid=156567362
2015-03-06,07:55:16,file,file,File:Klatka meteorologiczna 05.JPG,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152267715&oldid=152075414&rcid=156567384
2015-03-06,07:55:38,file,file,File:Klatka meteorologiczna 06.JPG,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152267729&oldid=152075412&rcid=156567397
2015-03-06,07:55:55,file,file,File:Klatka meteorologiczna 07.JPG,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152267742&oldid=152075413&rcid=156567430
2015-03-06,08:00:42,file,file,File:La-moitie-des-phenomenes-meteorologiques-extremes-d,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152267926&oldid=150903837&rcid=156567672
2015-03-06,08:01:40,file,file,File:Lake Tahoe - Heavy Snow.JPG,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152267972&oldid=151600802&rcid=156567723
2015-03-06,08:02:50,file,file,File:LenticularCloud-Madeira 20150221©KarlheinzEssl.JPG,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152268025&oldid=150760123&rcid=156567784
2015-03-06,08:04:04,file,file,File:Lightning across the Elko Hills.jpg,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152268059&oldid=151442512&rcid=156567830
2015-03-06,08:04:28,file,file,File:Lightning over Elko Nevada.jpg,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152268075&oldid=151442511&rcid=156567847
2015-03-06,08:05:32,file,file,File:Monument Valley Cast in the Dust.JPG,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152268116&oldid=151992021&rcid=156567894
2015-03-06,08:07:56,file,file,File:Mount Rose Highway 2.JPG,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152268179&oldid=151600818&rcid=156567974
2015-03-06,08:10:09,file,file,File:Mount Rose Highway.JPG,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152268242&oldid=151600816&rcid=156568046
2015-03-06,08:12:54,file,file,File:Mount Rose Ski - Blazing Zepyr Six.JPG,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=152268353&oldid=151617713&rcid=156568171
